source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
1189322142714706048,235.1157095165847,0.23490271,10.765017400468313,0.1996026,1.2499163848197838,0.26857767,0.9223514,-0.7559328679672429,0.28479394,0.5284861857829528,0.25104457,-0.10738573,0.03169801,0.1820884,19.308506,20.47792,18.108055,2.3698654
1189322147010873344,235.11837143205778,0.024319913,10.766693751570655,0.021747498,0.6514805779046516,0.02940495,3.1150987,-2.307629990224422,0.029117923,-2.0925306539359103,0.02656022,-0.109055236,-0.029270766,0.07087307,15.353789,15.719042,14.831017,0.8880253
1189322177074448768,235.13370679397,0.16389862,10.773498558890484,0.15269724,0.3998849193552957,0.19874464,5.9026165,-2.024463501169001,0.19822164,-5.544585358498399,0.18200006,-0.03854511,-0.02233497,0.18064235,18.817823,19.119377,18.285124,0.8342533
1189322177074451584,235.13178713754363,0.20941684,10.780514125350077,0.18841451,1.2356405977149827,0.24693848,3.0085511,-2.64605611741868,0.2548753,-1.4317006315750802,0.22532734,-0.028629905,-0.02329185,0.23420331,19.098845,20.189188,18.03786,2.1513271
1189322181370611840,235.12707022470903,0.023569247,10.77587299821366,0.021661293,0.6426567931686591,0.029500663,15.466238,-15.453857630209423,0.02814843,0.6187074019084402,0.025760455,-0.07445313,-0.1043212,0.11125102,15.299621,15.630571,14.7993145,0.83125687
1189322314513405184,235.08860532475796,0.18683514,10.780348547035208,0.16505268,0.25726730475982207,0.21876357,6.2643027,-2.093241381074599,0.22794804,-5.904221345447255,0.21128786,-0.026454926,-0.0782969,0.09489022,19.026653,19.414831,18.569351,0.84547997
1189322387529043072,235.12429475237406,0.3495137,10.788545530576906,0.30259502,0.21486237118139181,0.40536335,3.0771284,-2.5168972946849424,0.4375818,-1.7702958181438413,0.36246064,-0.06934506,-0.072013006,0.24317506,17.208298,17.447334,16.43312,1.0142136
1189322387529043456,235.11324824560896,0.043379605,10.783366487483631,0.03801987,0.4421239968568971,0.051750377,7.888339,-5.851086208670761,0.05230856,-5.290622180975551,0.04570778,-0.04058768,-0.041692264,0.16140464,16.484127,16.85466,15.965642,0.88901806
1189322524967994496,235.16102744993736,0.030178245,10.786480798734246,0.028000128,0.6929733035430056,0.03755711,5.4670086,-1.908775055035933,0.036686193,-5.122963836705149,0.0343907,-0.022894248,-0.06554617,0.20780797,15.731386,16.101843,15.196677,0.9051657
1189322623751056768,235.17059103975043,0.15729024,10.79368685968457,0.14054504,0.2078430727671632,0.18903926,4.380776,-3.31649618805909,0.18955499,-2.8621761397148258,0.168005,-0.04024749,-0.0430075,0.19612226,18.766916,19.116762,18.274746,0.8420162
1189322623751864576,235.1782816610565,0.7145382,10.799102546202029,0.63057035,-0.12286553454919874,0.8368962,13.104562,-5.99519155516642,1.060547,-11.652777662862778,0.843116,0.052132994,-0.08064433,0.26467896,20.642132,21.341002,19.792841,1.5481606
1189322658111616256,235.18441489698444,0.58952755,10.813868032012577,0.5185939,0.5898103988680103,0.6845564,5.485087,-4.724083347959669,0.7821301,-2.787331086165398,0.63504934,0.111842774,-0.008336371,0.25406674,20.61758,21.077902,19.657513,1.4203892
1189322761190162944,235.13043038017577,0.6814451,10.802866724465973,0.5998786,-0.5772416832224927,0.90232086,3.749423,-3.074728254086777,0.95919037,-2.1457444319360297,0.7352487,0.3264911,0.057574503,0.2594183,20.462519,20.50289,19.807446,0.6954441
1189322795549751936,235.13659673951733,0.09891416,10.802514309456315,0.09269218,0.34421698173005205,0.12537187,12.990967,-3.580875571022107,0.1219885,-12.48769552992353,0.11108323,-0.097091116,-0.08553776,0.17947833,17.976297,18.343296,17.440361,0.902935
