source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
1189359526110171520,235.29807431181197,0.3742232656095283,11.067431981927776,0.4010758834650777,-0.42080109071648725,0.5012696206925191,-2.379144204095605,0.9142293742054123,-3.3744850224124794,1.1680831474773217,19.74942,0.71546555
1189444738262050176,235.90945895013107,0.7836953429408112,11.229293542699706,0.6461558757821585,-1.0014610931845218,0.9252719158834275,6.80285326187899,2.0795152196177455,-6.870010637211323,1.6325363244291609,20.626873,2.1193867
1189317744669556736,235.3790496363393,0.5908676305743129,10.846131151298614,0.6276681287136574,1.3367315144936043,0.85936633170407,3.854274671265302,1.7159030545103031,-17.39187870361962,2.0908841619610636,20.363688,1.9603977
1189459959626523648,236.0821808692623,0.2805008682704927,11.503518162297823,0.2751808499691976,5.6711389823965295,0.3621286617344133,-23.1200548388278,0.5609148782694631,7.795171882236271,0.6857939815441175,18.982225,2.9918728
1189356846050576640,235.34392428365624,0.2044838719021259,11.059894495087159,0.17441902937436513,0.6797929531143299,0.23927869653030318,0.6151205165030258,0.4669918545253851,-9.54793435258864,0.4318503965975637,18.515627,2.3495655
1189451747648089344,236.07246132569264,0.3092659249340296,11.283076195149063,0.4071079492096736,0.2624842929254691,0.3675695683341153,3.117587944811068,0.6986054984858315,-3.0669168226790497,1.0231174585240828,19.1792,1.5082932
1189458142855285376,235.99624664161828,0.7250752682517134,11.461834825675231,0.8087810081616658,1.4629759527159731,0.9333009602616978,-19.635488109447174,1.3792772139648455,-26.027363269628015,2.104112382711991,19.956657,2.0490932
1189469584648167168,235.88877490143432,0.061541147560604165,11.446576836333156,0.04856598674195315,2.7932971985855195,0.0756076782604045,-19.485734808946283,0.11831913179977442,-8.785242521893878,0.12334964028947952,16.504591,2.0324411
1189457455660517888,235.9283699646705,0.18203675036686057,11.406273028685126,0.19289238546994514,0.005861223478610972,0.22600625776889247,0.32480563171111054,0.34964829845783685,-2.7119107187343303,0.48908596075778665,18.272148,1.1594353
1189386979541185792,236.32844526168165,0.12629339794575847,11.117345775898992,0.11110301055683404,4.17920942918274,0.16103254611955783,29.643873576857658,0.25141667751798985,-14.65745189674445,0.2781361096864785,17.752829,2.6363869
