source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,bp_rp,dist
2013564952804597504,345.7451578902488,0.11881885,59.57457006083237,0.1252332,0.2957306379185201,0.1459314,2.5842576,-2.2462832598060034,0.15542552,-1.2777320903149203,0.17004107,-0.10804241,-0.026110973,-0.08370735,18.842863,1.5261974,4.829287747390123
2013564952804627072,345.7516561315091,0.091347806,59.58272116461591,0.09267986,0.2745428786651701,0.10828909,3.2956247,-2.923570058688063,0.11687316,-1.5211444014142352,0.12095015,-0.03681794,-0.086532965,-0.18143006,18.288595,1.5101871,5.401061121630452
2013564957106854400,345.7668236744332,0.14141063,59.582170311016334,0.14533654,0.2520397087996608,0.17216006,2.9533894,-2.7778002316074963,0.18688749,-1.00316263572096,0.19631831,-0.03598699,-0.0970507,-0.16048703,18.996538,1.6597805,6.1995053621518625
2013564957106855040,345.7571990050852,0.04065315,59.57750313693409,0.043512873,0.1734524731921731,0.050126687,2.8865194,-2.401304580746648,0.055097245,-1.6017896679439931,0.058853388,-0.09733194,-0.006821886,-0.12380416,16.9927,1.1510868,5.557894970664081
2013565021524209280,345.74930857221347,0.04804078,59.59529440820684,0.05014157,0.1514296229367986,0.05847324,2.7037804,-2.4161207487721588,0.063069575,-1.2135852638066496,0.066560686,-0.015888471,-0.044755746,-0.20363888,17.28805,1.6063957,5.689252806479923
2013565060178144896,345.6753106430365,0.08804264,59.57398426413825,0.09559706,0.3549424281160656,0.10808448,3.122285,-2.8029451943675854,0.116197735,-1.375558574243636,0.12397534,-0.086306326,-0.089018,-0.22057682,18.21549,1.6310787,2.0917772010574263
2013565060178950912,345.6670614862561,0.24097288,59.57136316339318,0.2679498,0.1984851917221954,0.30778503,2.8462129,-2.448601378523806,0.33234668,-1.4509579581154992,0.36601466,-0.22528845,-0.032586444,-0.22713499,19.759048,1.7934017,1.960364847042647
2013565060186057856,345.6749191449917,0.05146801,59.57138785602343,0.05449889,0.2953689787292162,0.06330072,2.9603767,-2.235996614504633,0.06878333,-1.9401415424135688,0.07289198,-0.058458176,-0.047924526,-0.24347146,17.208853,1.6245747,1.9347647897254037
2013565090243627136,345.7000468542983,0.17877096,59.593156903389264,0.1874304,0.1643427216246418,0.22159667,2.914983,-2.6518859089091347,0.23423316,-1.2102176154372948,0.25564525,-0.07350129,-0.066911995,-0.13572356,19.444963,1.8070889,3.6248847270713638
2013565124604889088,345.6500568122293,0.06680859,59.57778272266369,0.07068165,0.2776109941297799,0.0821758,3.7039633,-2.993858195474333,0.08435427,-2.180861628874769,0.09068753,-0.06885266,-0.031514082,-0.101750925,17.793568,1.5909672,2.6884551433842043
2013565124605046400,345.65085666975006,0.09574088,59.58680766669339,0.10338908,0.2812226533921086,0.11930037,2.9473767,-2.7712418753426404,0.12700146,-1.003617657984487,0.14509866,-0.04050532,-0.117858015,-0.21320583,18.48581,1.6312943,3.1462034575294795
2013565158963124992,345.6956437102556,0.21273193,59.59754632381636,0.21282573,0.175903175809375,0.25440887,3.7716362,-3.323681939261579,0.29423383,-1.7828007589841852,0.28859696,-0.13429254,-0.05651669,-0.052201476,19.578075,1.8634224,3.7579051902537204
2013565193322863232,345.72233342449493,0.1569568,59.59533968483174,0.15856636,0.1305574683421049,0.18726286,4.0646462,-3.622690310530982,0.2065737,-1.8432215073541496,0.21406187,-0.054951496,-0.056398127,-0.13795069,19.202106,1.6684322,4.489583331580342
2013565197625003136,345.703062787196,0.066376224,59.5916764828356,0.070020005,0.3676739681328901,0.08148682,3.8905265,-3.1866561735700394,0.08503738,-2.2319095066228947,0.09074015,-0.10381706,-0.0020773185,-0.15825239,17.809866,1.7138901,3.632611693312425
2013565197625005312,345.7178364474844,0.043607123,59.59352835657447,0.045850694,0.3279782458010712,0.053665526,3.8997202,-3.2798768882217684,0.056106415,-2.109555838620737,0.05879602,-0.08207543,0.0023425005,-0.19215792,16.287395,1.187623,4.231650754590987
2013565227682639744,345.75623230988583,0.055752285,59.60441445558509,0.057061072,0.2600771004288962,0.06775954,2.8215928,-2.48068494999217,0.07418931,-1.3444659770137413,0.076329544,-0.08312529,-0.06487171,-0.21080253,17.340824,1.2672348,6.350891088989965
2013565227682657152,345.73706544406537,0.06469833,59.60827191878487,0.067372456,0.2479312692731447,0.07886128,2.559383,-2.1474124177806297,0.08533549,-1.3925015479658849,0.09107985,-0.012266647,-0.07052367,-0.22295405,17.751253,1.2949352,5.658145038760457
2013565262042397696,345.70938120959994,0.14943655,59.60926352382281,0.15893833,0.1344929455131761,0.18389125,3.9956248,-3.248967751625334,0.19449472,-2.3257742561114867,0.21248183,-0.09100839,-0.03242522,-0.046334196,19.122906,1.8284836,4.740387844511549
2013565266344471936,345.7190999510725,0.051805478,59.6130148032504,0.058745492,0.3191520355405337,0.06421325,3.9022658,-3.285809511699944,0.0676913,-2.10502578904066,0.08084106,-0.046367142,0.08853217,-0.09512668,17.379969,1.5444546,5.225907533757938
2013565300696277632,345.74204541567667,0.19975168,59.62259534517241,0.21646753,0.3571631719613725,0.2523527,3.200918,-2.580188771762056,0.26507574,-1.8943341985414104,0.28825182,-0.074647516,-0.058589403,-0.14398412,19.534582,2.2153492,6.501329926105665
2013565300697152512,345.7524072299817,0.31657815,59.625514701377206,0.32711264,0.2650430571216132,0.39171785,2.972497,-2.3532978336315846,0.42184266,-1.815964520989945,0.4648891,-0.008528742,-0.1356926,-0.23735476,20.064844,1.7798424,7.04267552221731
2013565330761607808,345.5439643979139,0.026226798,59.551664150579214,0.02648314,0.1552056509717226,0.031512745,3.377816,-2.8874784496314385,0.03237232,-1.7527433935947734,0.03331131,-0.066442035,0.029715082,-0.16124257,16.079433,1.1392803,7.769402040245464
2013565468200641536,345.57889326368525,0.11736156,59.572465598609774,0.1220673,0.176685893900566,0.14265159,2.6345763,-2.335936324445628,0.14778018,-1.2183569221543409,0.16380219,-0.11717641,0.01525036,-0.11298807,18.746937,1.5969982,5.980370999590848
2013565571279945216,345.6057071892218,0.030082136,59.59053862275147,0.030306919,0.2409375738503146,0.0361653,2.7353399,-2.2442239192382454,0.038403288,-1.5638232965315515,0.03960555,-0.06790809,0.01605208,-0.0914503,16.370985,1.3176155,5.071161004234507
2013565605639570944,345.50894354796424,0.1284147,59.567989585881726,0.124105714,0.2302459151110271,0.15337983,3.0751162,-2.788252089362739,0.1655814,-1.2969152562330089,0.17041981,-0.04528051,-0.008330747,-0.009556371,18.870592,1.9742813,9.985088128075871
2013565609941842944,345.5144432814902,0.043094244,59.565199236943855,0.042896207,0.2490542358570321,0.05060722,3.413243,-2.8282121123589627,0.05411018,-1.9108753764075617,0.05390513,-0.12084525,-0.011897445,-0.11290416,17.004467,1.4095612,9.63172518599783
2013565609941844224,345.5155622993825,0.0154619245,59.564043609042194,0.016435305,0.2093364474595696,0.018574499,3.7999794,-3.244671660355288,0.019699443,-1.97786491887646,0.02022335,-0.068458945,-0.015351024,-0.17460863,14.922087,2.453866,9.55441685936901
2013565609941844480,345.5370384044207,0.06133035,59.57130646241681,0.061605524,0.2652628492335562,0.07401009,3.6988108,-3.1941093188559955,0.07853845,-1.8651723462157528,0.08184974,-0.02755203,-0.07086415,-0.17201696,17.59407,1.5996933,8.3734231615147
2013565640006767360,345.54847583580266,0.086018175,59.576352256193104,0.08992532,0.2311979958337486,0.10341627,2.7580636,-2.458669745746371,0.11135724,-1.2497429024445208,0.117603816,-0.08395025,-0.041020997,-0.09388903,18.331726,1.6977329,7.788362599304215
2013565674366361728,345.51956311635456,0.10654608,59.58717060519502,0.110538475,0.3057478625426063,0.13238391,4.1559453,-3.5408871225266005,0.14014623,-2.1757752470998506,0.14738674,-0.13457406,-0.015422471,-0.08146092,18.50865,1.7965202,9.63714474988954
2013565708718879104,345.5465951526247,0.2096394,59.58937424834256,0.2134176,0.1310061021880982,0.26250777,2.9930162,-2.2441819621316816,0.28252816,-1.9803519697175327,0.28494844,-0.19079071,-0.12467472,-0.041573755,19.666048,1.8525181,8.151598925554635
2013565708726193408,345.5370116520791,0.1498348,59.59429417441983,0.15505701,0.1307238366963522,0.182964,3.7876854,-3.144686599521379,0.19572152,-2.111280973661159,0.20382766,-0.11060298,-0.0532449,-0.08125727,19.158598,1.9273376,8.795192620703437
2013565713021048320,345.53897299807176,0.046044968,59.59441189121822,0.047001246,0.2282969632378517,0.05569704,3.7568257,-3.0882115266377164,0.05957382,-2.1393198200998484,0.06155833,-0.07438223,-0.02652761,-0.15583721,17.253681,2.255186,8.68893998330306
2013565713021052928,345.54466410318133,0.06843353,59.58693353561046,0.06652612,0.1907618283963184,0.08111096,3.2751124,-2.6248372026112783,0.09290739,-1.958721667905701,0.08790057,-0.023067176,-0.08702589,-0.18576056,17.829657,1.623476,8.207149463602653
2013565713024130176,345.5569536793162,0.15806663,59.59577393463785,0.15447506,0.3162877986730399,0.19403155,3.3493958,-3.0149212428568406,0.19404715,-1.4590069492355642,0.19866228,-0.13695888,-0.08744881,-0.09090286,18.794449,1.6843987,7.7380408352730665
2013565743078623104,345.582841821961,0.097180486,59.58941570379999,0.09727712,0.2796068516554371,0.11681936,3.0926788,-2.361987502518604,0.12942012,-1.996416249019282,0.12965402,-0.16996086,-0.006270984,-0.08913651,18.526033,1.4480572,6.184075213981147
2013565743078654848,345.57039552553306,0.08241419,59.59573426721429,0.085915916,0.2697377471464976,0.101513654,3.3779597,-2.9245013269546902,0.10590012,-1.6905335592210458,0.11534227,-0.10156648,0.046722565,-0.13792188,18.260418,1.5218983,7.021011976788333
2013565816093142144,345.5751082159248,0.33345148,59.61137227643203,0.29305977,0.2963474881165867,0.37951726,2.608565,-2.1134787456102626,0.4676425,-1.5289929776946205,0.4120469,-0.03637363,-0.1065749,-0.1319884,20.045975,2.046032,7.289916426880542
2013565816100263168,345.5784909883377,0.026037686,59.60977536146854,0.026413647,0.2312341996380714,0.03124659,3.7462308,-3.1842489885149865,0.0344432,-1.9735258525344024,0.034352753,-0.06207871,-0.0043527773,-0.19640619,16.137516,1.6332445,7.06985407242246
2013565850452026368,345.6163302058838,0.12969899,59.6250502369859,0.13045739,0.1749389739949226,0.15087299,4.3015404,-3.613576074616361,0.17647745,-2.333520490011318,0.19014733,-0.074375845,-0.08042004,-0.28919655,18.872112,1.8433895,6.166828309678148
2013565884819760256,345.6425474318336,0.022867758,59.59366877718698,0.023513285,0.1824601594623487,0.026787959,2.5224876,-2.166406131081692,0.03136987,-1.292141218326197,0.03126998,-0.06522157,-0.032525014,-0.19588795,15.746997,2.0658674,3.7395275171396145
2013565884819930496,345.6348252465445,0.07163,59.59298685446973,0.07691538,0.2299021523778051,0.086174004,3.0829754,-2.8860131031715737,0.09653361,-1.084281142436473,0.10821657,-0.015438084,-0.1520839,-0.27637145,17.958767,1.5197201,3.9519685386618555
2013565914879033984,345.6826013422788,0.0943041,59.61414493114621,0.09771129,0.2109968284191593,0.112719856,2.634557,-2.3079154432530844,0.12199228,-1.2705971567787535,0.13141532,-0.10023612,-0.015904505,-0.089817785,18.394186,1.4606533,4.534094421871269
2013565919171553280,345.6808061819424,0.13547531,59.61326843073349,0.13914238,0.3452214835221989,0.16441317,3.0578272,-2.522592271248762,0.17846839,-1.7282462509070338,0.18814242,-0.12995511,-0.041599628,-0.05269715,18.94178,1.9248581,4.469169967805481
2013565919179500288,345.69045828042755,0.050483257,59.60554161146746,0.054601368,0.1836362084531348,0.06256882,4.1241875,-3.597275813033739,0.06514555,-2.0170597074695724,0.0708837,-0.05707866,-0.046351276,-0.19043323,17.32316,1.5071316,4.117794345424867
2013566022250769408,345.6914323874142,0.0430671,59.616923484170144,0.047212332,0.1906876385592247,0.052878138,3.2125347,-3.022349263717703,0.055707462,-1.088937232611621,0.06139421,-0.049162082,-0.0664707,-0.25875348,16.605455,1.2268677,4.794318709862098
2013566022250782208,345.7040360928789,0.32769653,59.61050765926467,0.3274612,0.3496105211181697,0.40023333,2.3434951,-2.057247148510712,0.43503296,-1.1223654122370308,0.4534319,-0.100167796,-0.10500155,-0.019205498,20.172436,1.6698246,4.669207397917655
2013566022258711680,345.70418995111004,0.014569514,59.61926312490585,0.016454063,0.2990105406410632,0.018128438,2.3514993,-2.073176562673807,0.019331608,-1.109724376619674,0.021254312,-0.04070732,-0.020989263,-0.14598711,14.904651,1.266387,5.158176141381466
2013566022258712704,345.70146002876254,0.06434924,59.61771057767856,0.06800471,0.2981431777609875,0.079534456,3.7173033,-3.163391252399587,0.08162338,-1.952254832540592,0.08633727,-0.1098207,-0.08669962,-0.13626114,17.737608,1.550045,5.013130817294359
2013566086676257152,345.7005700846162,0.040251452,59.63260850835642,0.042759635,0.2440848439112085,0.049188234,3.9240236,-3.356597336494263,0.055331264,-2.032539280871096,0.058645476,-0.028488088,-0.042536885,-0.18774748,16.940233,1.2875824,5.845565735895536
2013566090978179584,345.71191778837573,0.016008303,59.637162708251175,0.017695708,0.2799713457256421,0.019812183,2.7969546,-2.5520250076346622,0.021865545,-1.1446064601849657,0.023363836,0.013759911,-0.044391315,-0.1979066,15.075284,1.1415472,6.32740152769254
2013566121035997440,345.7250536567427,0.20059316,59.63409993274955,0.20266628,0.2567133568200537,0.24583438,2.7371628,-2.449765996125626,0.27061778,-1.220945278325012,0.27472773,-0.1948765,-0.14254375,-0.098915756,19.447552,2.1396275,6.49811194658382
2013566155407595136,345.64324715803747,0.10113064,59.61907987753798,0.10438418,0.2554751578681163,0.122224554,4.2223525,-3.51555732289045,0.1370625,-2.338614136607657,0.14511794,-0.11913255,-0.058356743,-0.10168304,18.524883,1.8068714,5.110958205338247
2013566159697650304,345.64687194856043,0.012095156,59.62624361917142,0.012763071,0.2558770943376681,0.014412724,2.6718593,-2.290505799657141,0.015608368,-1.3756507556297657,0.016720688,-0.07892742,-0.014733638,-0.24164052,14.302791,1.1486197,5.449858654693723
2013566224115168384,345.62818123172394,0.058072396,59.62748823730782,0.058401946,0.1902261936200871,0.06839848,3.3149548,-2.745117579449272,0.075216234,-1.85829328528212,0.078446686,-0.06546382,-0.015006451,-0.15233633,17.458288,1.2939854,5.936379084574901
2013566258474963968,345.6515708545156,0.0897765,59.63816370901584,0.09214393,0.3545498058188667,0.10817615,4.2458925,-3.726975041129871,0.115657434,-2.034025183006994,0.12317607,-0.12586772,-0.005219234,-0.16808549,18.258343,1.835783,6.073116378116828
2013566262776859776,345.64731315854885,0.052571498,59.639955665812224,0.05420552,0.1826287387568337,0.06378338,2.4408946,-2.2476552000898384,0.070969716,-0.9518469974907532,0.0749588,-0.09192804,-0.040689047,-0.05669943,17.390118,1.3733387,6.236083743598815
2013566262776860800,345.67302317398367,0.04516111,59.64498249018085,0.04863938,0.161433977289023,0.055396035,2.3173492,-2.134707267184029,0.06000811,-0.9017382659986118,0.06455239,-0.0295959,-0.062145803,-0.20953919,17.074965,2.4336767,6.346478873636039
2013566361554279680,345.68119070284143,0.11982075,59.655235071915776,0.12163766,0.172803726580292,0.14645,2.954521,-2.652256253566959,0.15850185,-1.3018183033977473,0.16602518,-0.13920462,-0.08825848,-0.162712,18.766653,1.7199707,6.979572901521095
2013566365856075008,345.6968478183608,0.036910977,59.65719578256195,0.040117413,0.26738990211963,0.04753824,4.1089797,-3.4350844908282703,0.048877608,-2.254752652061907,0.055160705,-0.09454154,-0.107265554,-0.23455797,16.621298,1.3409033,7.224166582774358
2013567568447631872,345.91848004592333,0.03422736,59.37358389014071,0.03078076,0.1400703986289533,0.040419776,2.8632615,-2.483682149767765,0.04333841,-1.4246365258497136,0.039566938,-0.12273564,-0.051702585,-0.14577222,16.390387,1.0948477,17.774945563904406
2013567598507405568,345.8772905736215,0.14475967,59.3623592485398,0.13065289,0.2525296968583128,0.17244336,4.4639096,-3.790496364892044,0.17107327,-2.357674155279979,0.16764422,-0.13320938,-0.098674834,-0.10614736,18.79497,1.8697624,16.21885706713145
2013567602807365248,345.88199499335894,0.032999717,59.36757702465347,0.032890923,0.2423736951969441,0.040393863,4.134874,-3.483362803195221,0.042924304,-2.227860774711792,0.04365842,-0.14866067,-0.0056570573,-0.19662632,16.29244,1.3190603,16.232984919796298
2013567632867206784,345.9079875458687,0.058995858,59.37485941917466,0.054998357,0.1739040893216531,0.07212129,3.1316948,-2.5812398584863647,0.07496333,-1.7733340954457122,0.07332275,-0.15748794,-0.13954811,-0.07011724,17.408472,1.4490986,17.21260438797622
2013567632867228800,345.90731186647326,0.2352195,59.38199462450996,0.21263681,0.1920501604400837,0.28454894,3.2279825,-2.6417094859991788,0.29111406,-1.855058595156012,0.28224793,-0.062844045,-0.12831901,-0.15743515,19.583916,1.8593273,16.93728481383418
2013567808965789568,345.8833882866168,0.067230634,59.3758559560164,0.06786339,0.2303257175426974,0.08466741,4.2719994,-3.5207399568676148,0.084331185,-2.4195801108805184,0.09060421,-0.19745424,0.031626236,-0.14749016,17.699009,1.7617645,15.988462931783602
2013567839025736576,345.90782628701686,0.1312173,59.398923504588026,0.122842625,0.3514971989379083,0.15734132,3.0666263,-2.402602854457416,0.1556199,-1.9057010126421616,0.15581216,-0.11170175,-0.038236834,-0.107641205,18.8189,1.8126373,16.41981313149075
2013567873385981696,345.8680922112529,0.18403503,59.39257961896542,0.17960793,0.3472986890333059,0.21953803,2.4022017,-2.1291732611627943,0.2136549,-1.11229226185917,0.23303671,-0.11474836,-0.08930767,-0.054244105,19.23698,1.8788071,14.650061328192375
2013567907745213184,345.90502191333184,0.07645327,59.39970899920142,0.068356045,0.2175188709233904,0.089624874,2.9339888,-2.4058380619165427,0.09005086,-1.679355169640099,0.08876469,-0.116983,-0.07946898,-0.13109975,17.777103,1.6038303,16.25124509897987
2013567912044990592,345.91093049279146,0.13049582,59.40368412406665,0.11934095,0.3500669732464201,0.15721878,3.8071363,-3.141695172107368,0.15394124,-2.150357857529074,0.14720805,-0.18709776,-0.009190645,-0.059631795,18.70251,1.7763996,16.436842302476688
2013567942104955520,345.9263733023678,0.10879698,59.39998776217487,0.09842815,0.2114344524038281,0.12932143,3.1112547,-2.715518969879924,0.1268085,-1.5185066038437147,0.11872811,-0.21874817,-0.035983145,-0.04942828,18.403227,1.5383987,17.353835820555876
2013567946404734720,345.9385522373008,0.01914964,59.40625726134802,0.017681763,0.2237568858807613,0.022916755,2.5987782,-2.2163777667560667,0.023241276,-1.3569516641549568,0.022613753,-0.14248551,-0.09964743,-0.06202353,15.250771,1.182148,17.82631009888742
2013570832622738048,345.86442538574715,0.042450037,59.40391586412332,0.046270527,0.1695902041386757,0.052682098,3.950243,-3.5176424916065203,0.051613063,-1.797390296876944,0.060543895,-0.060001507,-0.025705662,-0.1585336,16.715282,1.5843582,14.07170482946053
2013570862682777472,345.91513535735504,0.07626467,59.41654268872991,0.07387518,0.2354772689235131,0.093335494,3.7717872,-3.278913528471763,0.093134865,-1.8641633212114133,0.09256314,-0.16198069,0.030660776,-0.09248655,17.97713,1.8348827,16.29384605788275
2013570935701941376,345.8852269664524,0.06612882,59.429469821713546,0.062497307,0.3469360147817589,0.07904866,3.2555377,-2.8007079853732297,0.073639065,-1.659687183170578,0.07582103,-0.07503297,-0.053554308,-0.0792017,17.578463,1.953146,14.342983062891017
2013570935701943808,345.8939903725092,0.0450558,59.42835992100216,0.04404167,0.2348895008198586,0.054077826,3.9974775,-3.5243558080022224,0.05282201,-1.8864627945481205,0.054641265,-0.09282656,-0.008625933,-0.08810504,16.886978,2.5968113,14.841799656704136
2013570970061693184,345.9384739786309,0.038499195,59.42785609839308,0.037229337,0.2504300542508264,0.045999657,3.4486356,-2.985642248390056,0.04630008,-1.7259860119964487,0.04689533,-0.0803943,-0.059391532,-0.09122232,16.763947,2.454338,17.280963391877837
2013571034477929472,345.9359577087317,0.06657463,59.4399494814546,0.062009897,0.1661308009661579,0.07832417,2.9150133,-2.67809573871371,0.07654464,-1.151132618963997,0.07745606,-0.019679716,-0.11242402,-0.0958456,17.650703,1.3353043,16.872256581621514
2013571034481532288,345.9219385949404,0.2397694,59.43487766539671,0.21164171,0.2150587318121917,0.27792385,2.948926,-2.460493151917568,0.25966087,-1.625465409964702,0.26185182,-0.08719639,0.00024132391,-0.066164106,19.634321,1.7284145,16.203108822332222
2013571038781158272,345.925852361668,0.09897113,59.44104110421933,0.09481271,0.315092788804032,0.118162885,3.2879467,-2.575349258040735,0.11574933,-2.044057360039741,0.11824877,-0.061241064,-0.09941596,-0.1262642,18.347862,1.9141254,16.28256063848904
2013571068837681664,345.9493017536093,0.15902917,59.44806516728523,0.15958571,0.1744439032977112,0.19686484,3.0367322,-2.400662391507689,0.19501087,-1.8597209762707312,0.20789,-0.17490043,0.01306868,-0.1030934,19.103909,1.9974766,17.465092920127642
2013571068847442688,345.9575364636981,0.15911402,59.45339779041746,0.14755711,0.3105948680549546,0.18241562,2.8491025,-2.650173640774196,0.1840923,-1.0459276629196408,0.18385026,-0.13993196,0.014513433,-0.017257553,19.008669,1.9179878,17.84004232713406
2013571206276626688,345.8824122923044,0.18579736,59.4456523929192,0.18081708,0.3566651037247852,0.22843216,2.994305,-2.768977784372544,0.2159839,-1.1395717040834197,0.22980168,-0.17211682,0.0045373323,-0.051644173,19.34579,2.118702,13.769621266701582
2013571240645898368,345.9080166589633,0.25382996,59.44781734500787,0.23190778,0.29704895139818,0.2979143,3.9078333,-3.425926310038475,0.27633205,-1.879944251776989,0.26952064,-0.16089217,-0.061184783,-0.0115966415,19.713017,1.7241096,15.137817439730933
2013571244939577472,345.9221838864689,0.04986908,59.4558792652938,0.049534116,0.3374168800196764,0.060519468,3.4107203,-2.757744992956399,0.058146495,-2.006951982467837,0.059016835,-0.08412437,-0.07191553,-0.06787368,17.189596,1.4065628,15.773165730837736
2013571927831141248,345.8573356873988,0.120227076,59.4526073830686,0.1188706,0.1818195020139216,0.14328325,3.5304155,-2.972431433050506,0.14007998,-1.9048581280505537,0.15434557,-0.0742573,-0.073395446,-0.02245654,18.684734,1.7288418,12.227814538591822
2013571962200308608,345.8880673890486,0.40518793,59.46340299419326,0.3600859,0.2503699086781754,0.47162068,3.0933163,-2.375407878876449,0.45657688,-1.981424517956512,0.4714672,0.03306162,-0.017437434,-0.10670784,20.151861,2.1285934,13.690420571098539
2013571966494072704,345.87850895942506,0.011763347,59.4571325493874,0.011908174,0.2075920523903011,0.014353045,3.151197,-2.63630012832802,0.014388747,-1.7262570384076987,0.015082634,-0.052020628,-0.038670003,-0.085609235,12.982191,1.3398132,13.28568081121466
2013572000853801344,345.83718404562745,0.12392835,59.45694761039529,0.12454965,0.2815551445066107,0.15219373,4.011662,-3.472880358722005,0.1395848,-2.0081169990052827,0.16754639,-0.12400226,-0.10793904,-0.08625754,18.690762,2.1519527,11.02615764062766
2013572030910388736,345.88233597248234,0.13610867,59.47466931597545,0.13391711,0.1786322896979811,0.1642168,2.9473855,-2.6020122842421345,0.15809785,-1.384417945971649,0.16788793,-0.1507308,0.010880695,-0.06346577,18.863718,1.8948593,13.151907352288372
2013572069573278848,345.9110989453881,0.06703936,59.48197282385969,0.06238966,0.2427424299714101,0.078581505,2.904275,-2.6033249780028034,0.077459455,-1.287444067975901,0.07690225,-0.13022976,-0.08729998,-0.07956347,17.7266,1.5937824,14.70141397350902
2013572099629878016,345.92680720015625,0.13984178,59.479522454084986,0.12892315,0.1700234738095886,0.16250221,2.9654956,-2.6570701860431742,0.17020805,-1.3168684829656043,0.16650026,-0.11421082,-0.057747778,0.014567791,18.895119,2.1024132,15.652368579773567
2013572099629922816,345.9471964716814,0.095850825,59.49838472855669,0.090822935,0.314671715781855,0.11273378,2.5451987,-2.07975531326565,0.11504586,-1.4671924310870958,0.116432644,-0.115727805,-0.056798145,-0.10071688,18.39742,1.8554688,16.641794229817144
2013572241371955584,345.87019470543584,0.083346166,59.48785446410738,0.07834975,0.1655771952443748,0.09973251,2.4349704,-2.07628169323411,0.101141,-1.272059496550526,0.09881704,-0.18001087,-0.04033672,-0.08527133,18.092566,1.9137306,12.23478759551248
2013572271428577280,345.84342940243084,0.15277132,59.48541823409526,0.14319152,0.211189046935501,0.18129481,2.4762714,-2.2941599557829693,0.18786079,-0.9320677993058086,0.19466195,-0.098994866,-0.14180627,-0.14290418,18.97208,2.2052345,10.731336183590631
2013572340157506944,345.90318437742565,0.38050726,59.504454186900496,0.34351805,0.233185544371883,0.43478695,2.9214795,-2.227925913356476,0.43537378,-1.8898118505110184,0.44765225,-0.08457897,-0.11004556,-0.091991164,20.273054,1.8645077,13.97625772311601
2013572447530369536,345.90760342746563,0.022778748,59.52429430842257,0.021632921,0.2380445149700229,0.026710095,3.914266,-3.167758152055049,0.028351663,-2.299301314373222,0.028427497,-0.08741675,-0.09465854,-0.16357647,15.689956,1.3248405,14.113364977204997
2013572477587059968,345.968293754805,0.3197819,59.50422396246981,0.3014077,0.2677138711970677,0.37950143,2.375523,-2.237348354679817,0.36930594,-0.798362560029334,0.3769079,-0.05345638,0.023275958,-0.059035264,20.067062,1.9451351,17.850233816181223
2013572550609606016,345.94976713477166,0.037942156,59.51007448344136,0.035628233,0.1908696359236573,0.044566527,4.293653,-3.65082814754737,0.046101168,-2.2598469365799265,0.04649705,-0.08298658,-0.098983355,-0.138085,16.719898,1.6520252,16.706491293164635
2013572756768412288,345.9609339931709,0.046535097,59.52955534513917,0.043011986,0.3550935632179212,0.05391414,3.1729453,-2.555552455184994,0.057201196,-1.8806204095413748,0.057874694,-0.02840336,-0.12537715,-0.17265156,17.070066,1.2891006,17.294503649807837
2013572821184540288,345.9342693433457,0.11089837,59.534793424873925,0.10326082,0.299035502119431,0.12672481,3.3371282,-2.980429294205176,0.13192199,-1.501154582322546,0.13140805,-0.08655276,-0.07762163,-0.13101618,18.471405,1.8012962,15.687160838473774
2013572825487495680,345.9416289850879,0.054016277,59.52957416730021,0.05116953,0.2985114485385818,0.0635292,3.072627,-2.662153612902132,0.065129034,-1.5342668971516864,0.06546676,-0.08899493,-0.104543835,-0.14126235,17.357292,1.656044,16.136858959311216
2013572855544325376,345.9701056950717,0.058673266,59.54562087696683,0.05682377,0.1684661371246384,0.06980356,3.8590665,-3.1851835154611434,0.072533235,-2.1787609599590327,0.073927425,-0.04039286,-0.08454485,-0.15651682,17.613176,1.593235,17.83925569649843
2013584091178649472,345.8337001490491,0.03517262,59.512785629388304,0.034262117,0.3474306382827143,0.042938855,4.1855006,-3.5025573820768945,0.04210534,-2.291398431947158,0.042570762,-0.20638506,-0.031418096,-0.12103975,16.491106,1.0945415,9.780118747175056
2013584091187611776,345.824092732678,0.18704525,59.506058025176415,0.18631484,0.1948960143039095,0.2316265,3.1794462,-2.9488902792957963,0.21619888,-1.188664848361202,0.24385384,-0.16550654,-0.12799762,-0.07423869,19.316452,2.125084,9.289754369157244
2013584129841409408,345.84682425227186,0.089286834,59.51549033566844,0.08387472,0.2032981612140603,0.105495214,3.714658,-3.1865730568537325,0.105409734,-1.9090408964997323,0.10493647,-0.20440401,-0.062079575,-0.069964014,18.02857,1.8885803,10.534776349030153
2013584232920620032,345.8958862810682,0.032123204,59.53955655414665,0.031111842,0.1481417792276762,0.038385514,2.2732453,-2.116510730968272,0.04006705,-0.8294738694379317,0.040837083,-0.026433555,-0.10011378,-0.1754488,16.441813,2.7211046,13.381957132707642
2013584262977425280,345.8989279146508,0.24348816,59.53802721472334,0.22665912,0.2831966116743669,0.28632975,3.4125903,-2.960285259738383,0.2954158,-1.6977880403498655,0.29662806,-0.0817436,-0.033996783,-0.101344354,19.781988,2.0704498,13.564623813131423
2013584267280357248,345.89820410905133,0.0085348,59.54319641951859,0.008714598,0.2075624711682174,0.010456511,2.6059706,-2.326782326859972,0.0109379925,-1.173527571926819,0.01153384,0.0037078485,-0.12246831,-0.13873786,12.526551,1.8158712,13.523128028776618
