source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,bp_rp
2013586874318271488,346.2098217589416,0.06551861,59.67262476284055,0.06842056,0.1653478561869658,0.079651736,3.6242878,-3.4206786253603885,0.08413269,-1.197672634323146,0.08385901,-0.1271124,0.084220655,-0.12533037,17.517712,2.5243435
2013586874328125312,346.18792181984435,0.17484622,59.6659446331136,0.17714533,0.2057196052755643,0.2108297,2.1944282,-1.5016705135493034,0.22587988,-1.6001566572546246,0.21350874,-0.15594706,0.11941607,-0.15129378,19.293528,1.9925308
2013586908677983488,346.24534484351284,0.24271514,59.6674972033354,0.2388582,0.1953620688405282,0.2895074,3.0199456,-2.7953740387033745,0.3085742,-1.1427843000050817,0.28473127,-0.22628047,0.10636672,-0.116878025,19.703653,2.1858215
2013380617113258112,346.17589449023427,0.017888715,59.35938977465163,0.016870268,0.1839917742722819,0.021872826,1.825142,-1.4328726153326723,0.022948625,-1.1304952185643724,0.02093441,-0.20359196,-0.011100933,-0.14078017,14.78426,3.1927967
2013586912980209280,346.23869901488166,0.03617706,59.66758176739004,0.036758624,0.235178609113665,0.043496158,4.341474,-3.883058436101604,0.046307042,-1.9417142383624293,0.045128435,-0.11934029,0.06843233,-0.13371713,16.692905,1.6815386
2013586912980487424,346.2447501167056,0.021292195,59.67550524714998,0.021772673,0.3258533337859349,0.025054866,2.7843797,-2.214369618343458,0.027391149,-1.6879980741308618,0.027182886,-0.10811938,0.0057663,-0.1673332,15.559039,1.4557571
2013586943037795328,346.2779120360078,0.1931299,59.679112809546304,0.20453374,0.2963628955335401,0.2271074,2.1867971,-1.3560859378987038,0.2608421,-1.715550152957722,0.25251615,-0.06997869,0.012381407,-0.22947994,19.408833,1.7241497
2013380647166674432,346.2068212955673,0.08902003,59.38008635597611,0.080180526,0.2356387199974732,0.10556206,3.2094152,-2.8735212521616327,0.11105773,-1.4294130960630305,0.09791583,-0.2476088,0.03838449,-0.20344198,18.143255,1.8455887
2013380647167053440,346.20253136416983,0.34987277,59.37254336466364,0.28248852,0.3690854916235248,0.3861977,3.2017016,-2.6857833212526736,0.40377763,-1.742831623646351,0.34395275,-0.14457537,-0.031218253,-0.2542759,19.984123,2.091587
2013586943037815552,346.2605114001068,0.24344477,59.68333210120507,0.23792726,0.2857867525686015,0.2772983,2.986013,-2.7756217777871024,0.32752007,-1.1009984092255742,0.2877641,-0.023655249,0.072164,-0.08031403,19.714895,2.1319542
2013586943037835392,346.26394352831346,0.14355917,59.68449527722763,0.1467492,0.1708829332377937,0.17015922,3.0116482,-2.4412122325324432,0.19239905,-1.763662925612517,0.18372455,-0.08836823,0.048350267,-0.20761809,18.982367,2.2253742
2013380681531638400,346.1536372724123,0.14797099,59.37379727071678,0.12735173,0.3266218543608448,0.17178814,3.4849033,-2.8137161675294444,0.17896758,-2.0561013016241865,0.15879075,-0.2696047,-0.0027389128,-0.083059765,18.898594,2.0904064
2013380685832717952,346.1531392928875,0.054391872,59.37282214309249,0.04498001,0.3089500835598889,0.059737273,3.1890497,-2.783144223739842,0.07000199,-1.5569671231083195,0.059223305,-0.2542559,-0.005399988,-0.17146556,17.037197,2.5792704
2013380685834316160,346.1458625298516,0.09681933,59.370082159318095,0.08210995,0.3220905267246456,0.11291679,2.4219553,-2.2251974938596386,0.11742643,-0.9562240139171196,0.10064277,-0.32013208,-0.042905033,-0.060217194,18.18977,2.1924038
2013380715896536704,346.1990339137774,0.06885185,59.384826038344336,0.06284255,0.2870507682242005,0.08167137,2.4632425,-1.920304422809343,0.08549531,-1.542723163750542,0.079060204,-0.22356996,0.023184266,-0.029904777,17.417072,1.0202007
2013586981699677440,346.21902468922985,0.05106116,59.6766709306848,0.053339466,0.2899816118691903,0.061581325,3.4586513,-2.7063816730429053,0.064390466,-2.1535475023577453,0.06360704,-0.107130885,0.095723085,-0.10689799,17.286152,1.2655697
2013587011757322752,346.25382133773945,0.16421975,59.688740247929125,0.1679056,0.3486854818943434,0.19542174,3.0834398,-2.432560320668385,0.21819,-1.8947959002769053,0.20950449,-0.109136105,0.071603924,-0.18735383,19.131464,1.7793369
2013587011757324160,346.2680778524264,0.37411332,59.68913362842699,0.3939928,0.1348420027298284,0.4572923,2.558089,-2.370180636684144,0.48421603,-0.962321970964258,0.46281543,-0.08671437,0.115496784,-0.16871028,20.15772,1.9231339
2013587011757335040,346.25410927722976,0.25340563,59.691026944186426,0.26938838,0.1923615488920056,0.30168736,3.7229264,-3.136603930906604,0.33397338,-2.005466513748951,0.33443603,-0.077456415,0.009161076,-0.24742429,19.72146,2.1414871
2013587016059694080,346.2560715955672,0.103165925,59.69573668248496,0.10760037,0.2889982189194376,0.12240922,2.999375,-2.4727590423787085,0.13944817,-1.6975610852678282,0.13438086,-0.1361547,0.026853818,-0.1298844,18.47127,2.2989044
2013587016059699712,346.265560639758,0.05496615,59.68626942152955,0.056426324,0.1686147831503522,0.06507774,1.8444762,-1.621112909880552,0.07232869,-0.8798213032390668,0.07202968,-0.0445887,-0.0062751845,-0.2582363,17.399323,2.6709614
2013587050412234112,346.1778183174233,0.14023115,59.67445438418928,0.13935739,0.3426262393064391,0.16595645,2.3637586,-1.4714974589871164,0.17569008,-1.84987817524292,0.16926867,-0.08384185,0.0787454,-0.120596595,18.943222,2.2229328
2013587080476707072,346.19232427134824,0.101745605,59.67346944886045,0.102237605,0.273318297500799,0.12024817,2.1312728,-1.911798919341992,0.12945814,-0.9419916437018072,0.12313,-0.09652408,0.1067243,-0.10338305,18.464518,1.5212574
2013587084778886912,346.2092865087392,0.11068774,59.68120696182704,0.11203259,0.3301373016197167,0.13264626,2.272353,-2.073294448117545,0.14052737,-0.9300740941043146,0.13975346,-0.18424809,0.045586385,-0.15389875,18.413862,2.8048668
